in s,C1 in V
3.0230064E-02,-1.39648E-03
3.0230992E-02,-1.88477E-03
3.0231920E-02,-1.39648E-03
3.0232848E-02,-1.59180E-03
3.0233776E-02,-1.88477E-03
3.0234704E-02,-1.29883E-03
3.0235632E-02,-1.39648E-03
3.0236560E-02,-1.68945E-03
3.0237488E-02,-1.78711E-03
3.0238416E-02,-1.49414E-03
3.0239344E-02,-1.59180E-03
3.0240272E-02,-1.29883E-03
3.0241200E-02,-1.39648E-03
3.0242128E-02,-1.49414E-03
3.0243056E-02,-1.68945E-03
3.0243984E-02,-1.49414E-03
3.0244912E-02,-1.39648E-03
3.0245840E-02,-1.78711E-03
3.0246768E-02,-1.49414E-03
3.0247696E-02,-1.49414E-03
3.0248624E-02,-1.78711E-03
3.0249552E-02,-1.49414E-03
3.0250480E-02,-1.29883E-03
3.0251408E-02,-1.59180E-03
3.0252336E-02,-1.29883E-03
3.0253264E-02,-1.00586E-03
3.0254192E-02,-1.10352E-03
3.0255120E-02,-1.78711E-03
3.0256048E-02,-8.10547E-04
3.0256976E-02,-1.98242E-03
3.0257904E-02,-1.78711E-03
3.0258832E-02,-1.49414E-03
3.0259760E-02,-1.39648E-03
3.0260688E-02,-1.78711E-03
3.0261616E-02,-1.49414E-03
3.0262544E-02,-1.78711E-03
3.0263472E-02,-1.78711E-03
3.0264400E-02,-1.68945E-03
3.0265328E-02,-1.68945E-03
3.0266256E-02,-1.49414E-03
3.0267184E-02,-1.39648E-03
3.0268112E-02,-1.88477E-03
3.0269040E-02,-1.49414E-03
3.0269968E-02,-1.59180E-03
3.0270896E-02,-1.88477E-03
3.0271824E-02,-2.08008E-03
3.0272752E-02,-1.29883E-03
3.0273680E-02,-9.08203E-04
3.0274608E-02,-1.78711E-03
3.0275536E-02,-1.59180E-03
3.0276464E-02,-1.39648E-03
3.0277392E-02,-1.88477E-03
3.0278320E-02,-1.49414E-03
3.0279248E-02,-1.49414E-03
3.0280176E-02,-1.68945E-03
3.0281104E-02,-1.78711E-03
3.0282032E-02,-1.49414E-03
3.0282960E-02,-1.78711E-03
3.0283888E-02,-1.59180E-03
3.0284816E-02,-1.39648E-03
3.0285744E-02,-1.39648E-03
3.0286672E-02,-1.59180E-03
3.0287600E-02,-1.39648E-03
3.0288528E-02,-1.49414E-03
3.0289456E-02,-1.49414E-03
3.0290384E-02,-1.68945E-03
3.0291312E-02,-1.68945E-03
3.0292240E-02,-1.29883E-03
3.0293168E-02,-1.39648E-03
3.0294096E-02,-1.59180E-03
3.0295024E-02,-2.17773E-03
3.0295952E-02,-1.68945E-03
3.0296880E-02,-1.68945E-03
3.0297808E-02,-1.29883E-03
3.0298736E-02,-1.49414E-03
3.0299664E-02,-1.29883E-03
3.0300592E-02,-2.17773E-03
3.0301520E-02,-1.78711E-03
3.0302448E-02,-1.49414E-03
3.0303376E-02,-1.68945E-03
3.0304304E-02,-1.39648E-03
3.0305232E-02,-1.39648E-03
3.0306160E-02,-1.88477E-03
3.0307088E-02,-1.29883E-03
3.0308016E-02,-1.39648E-03
3.0308944E-02,-1.59180E-03
3.0309872E-02,-1.59180E-03
3.0310800E-02,-1.10352E-03
3.0311728E-02,-1.39648E-03
3.0312656E-02,-1.39648E-03
3.0313584E-02,-1.29883E-03
3.0314512E-02,-1.39648E-03
3.0315440E-02,-1.39648E-03
3.0316368E-02,-1.49414E-03
3.0317296E-02,-1.68945E-03
3.0318224E-02,-1.68945E-03
3.0319152E-02,-1.00586E-03
3.0320080E-02,-1.39648E-03
3.0321008E-02,-1.59180E-03
3.0321936E-02,-1.39648E-03
3.0322864E-02,-1.68945E-03
3.0323792E-02,-1.39648E-03
3.0324720E-02,-1.29883E-03
3.0325648E-02,-1.39648E-03
3.0326576E-02,-1.88477E-03
3.0327504E-02,-1.59180E-03
3.0328432E-02,-1.20117E-03
3.0329360E-02,-1.59180E-03
3.0330288E-02,-1.49414E-03
3.0331216E-02,-7.12891E-04
3.0332144E-02,-1.00586E-03
3.0333072E-02,-1.10352E-03
3.0334000E-02,-1.49414E-03
3.0334928E-02,-1.68945E-03
3.0335856E-02,-1.39648E-03
3.0336784E-02,-1.68945E-03
3.0337712E-02,-1.39648E-03
3.0338640E-02,-1.20117E-03
3.0339568E-02,-1.39648E-03
3.0340496E-02,-1.78711E-03
3.0341424E-02,-1.78711E-03
3.0342352E-02,-1.68945E-03
3.0343280E-02,-1.98242E-03
3.0344208E-02,-1.68945E-03
3.0345136E-02,-1.78711E-03
3.0346064E-02,-1.49414E-03
3.0346992E-02,-1.78711E-03
3.0347920E-02,-1.68945E-03
3.0348848E-02,-1.78711E-03
3.0349776E-02,-1.29883E-03
3.0350704E-02,-1.59180E-03
3.0351632E-02,-1.00586E-03
3.0352560E-02,-1.20117E-03
3.0353488E-02,-1.39648E-03
3.0354416E-02,-1.59180E-03
3.0355344E-02,-1.78711E-03
3.0356272E-02,-1.39648E-03
3.0357200E-02,-1.20117E-03
3.0358128E-02,-1.39648E-03
3.0359056E-02,-1.49414E-03
3.0359984E-02,-1.29883E-03
3.0360912E-02,-1.68945E-03
3.0361840E-02,-1.78711E-03
3.0362768E-02,-1.39648E-03
3.0363696E-02,-1.39648E-03
3.0364624E-02,-1.59180E-03
3.0365552E-02,-9.08203E-04
3.0366480E-02,-1.39648E-03
3.0367408E-02,-1.49414E-03
3.0368336E-02,-1.29883E-03
3.0369264E-02,-1.68945E-03
3.0370192E-02,-1.78711E-03
3.0371120E-02,-1.10352E-03
3.0372048E-02,-1.88477E-03
3.0372976E-02,-1.68945E-03
3.0373904E-02,-1.49414E-03
3.0374832E-02,-1.49414E-03
3.0375760E-02,-1.39648E-03
3.0376688E-02,-1.78711E-03
3.0377616E-02,-1.68945E-03
3.0378544E-02,-1.78711E-03
3.0379472E-02,-1.39648E-03
3.0380400E-02,-1.20117E-03
3.0381328E-02,-1.39648E-03
3.0382256E-02,-1.98242E-03
3.0383184E-02,-1.59180E-03
3.0384112E-02,-1.59180E-03
3.0385040E-02,-1.78711E-03
3.0385968E-02,-1.78711E-03
3.0386896E-02,-1.78711E-03
3.0387824E-02,-1.39648E-03
3.0388752E-02,-1.49414E-03
3.0389680E-02,-9.08203E-04
3.0390608E-02,-1.10352E-03
3.0391536E-02,-1.49414E-03
3.0392464E-02,-1.39648E-03
3.0393392E-02,-1.68945E-03
3.0394320E-02,-1.39648E-03
3.0395248E-02,-1.78711E-03
3.0396176E-02,-1.39648E-03
3.0397104E-02,-1.59180E-03
3.0398032E-02,-1.59180E-03
3.0398960E-02,-1.68945E-03
3.0399888E-02,-1.49414E-03
3.0400816E-02,-1.49414E-03
3.0401744E-02,-1.59180E-03
3.0402672E-02,-1.39648E-03
3.0403600E-02,-1.39648E-03
3.0404528E-02,-1.39648E-03
3.0405456E-02,-1.49414E-03
3.0406384E-02,-1.39648E-03
3.0407312E-02,-1.39648E-03
3.0408240E-02,-1.59180E-03
3.0409168E-02,-1.29883E-03
3.0410096E-02,-1.49414E-03
3.0411024E-02,-1.29883E-03
3.0411952E-02,-1.20117E-03
3.0412880E-02,-1.39648E-03
3.0413808E-02,-1.68945E-03
3.0414736E-02,-1.20117E-03
3.0415664E-02,-1.39648E-03
3.0416592E-02,-1.68945E-03
3.0417520E-02,-1.00586E-03
3.0418448E-02,-1.49414E-03
3.0419376E-02,-1.68945E-03
3.0420304E-02,-1.78711E-03
3.0421232E-02,-1.29883E-03
3.0422160E-02,-1.20117E-03
3.0423088E-02,-1.49414E-03
3.0424016E-02,-1.59180E-03
3.0424944E-02,-1.39648E-03
3.0425872E-02,-1.59180E-03
3.0426800E-02,-1.39648E-03
3.0427728E-02,-9.08203E-04
3.0428656E-02,-1.39648E-03
3.0429584E-02,-8.10547E-04
3.0430512E-02,-1.49414E-03
3.0431440E-02,-1.39648E-03
3.0432368E-02,-1.59180E-03
3.0433296E-02,-1.49414E-03
3.0434224E-02,-1.39648E-03
3.0435152E-02,-1.39648E-03
3.0436080E-02,-1.10352E-03
3.0437008E-02,-1.49414E-03
3.0437936E-02,-1.59180E-03
3.0438864E-02,-1.88477E-03
3.0439792E-02,-1.39648E-03
3.0440720E-02,-1.29883E-03
3.0441648E-02,-1.39648E-03
3.0442576E-02,-1.49414E-03
3.0443504E-02,-1.10352E-03
3.0444432E-02,-1.39648E-03
3.0445360E-02,-1.20117E-03
3.0446288E-02,-1.68945E-03
3.0447216E-02,-1.68945E-03
3.0448144E-02,-1.98242E-03
3.0449072E-02,-1.49414E-03
3.0450000E-02,-1.78711E-03
3.0450928E-02,-1.29883E-03
3.0451856E-02,-1.49414E-03
3.0452784E-02,-1.39648E-03
3.0453712E-02,-1.78711E-03
3.0454640E-02,-1.39648E-03
3.0455568E-02,-1.59180E-03
3.0456496E-02,-1.39648E-03
3.0457424E-02,-1.49414E-03
3.0458352E-02,-8.10547E-04
3.0459280E-02,-1.59180E-03
3.0460208E-02,-1.78711E-03
3.0461136E-02,-1.20117E-03
3.0462064E-02,-1.49414E-03
3.0462992E-02,-1.49414E-03
3.0463920E-02,-1.39648E-03
3.0464848E-02,-1.49414E-03
3.0465776E-02,-1.29883E-03
3.0466704E-02,-1.59180E-03
3.0467632E-02,-1.39648E-03
3.0468560E-02,-1.29883E-03
3.0469488E-02,-1.68945E-03
3.0470416E-02,-1.49414E-03
3.0471344E-02,-1.88477E-03
3.0472272E-02,-1.78711E-03
3.0473200E-02,-8.10547E-04
3.0474128E-02,-1.59180E-03
3.0475056E-02,-1.59180E-03
3.0475984E-02,-1.49414E-03
3.0476912E-02,-1.39648E-03
3.0477840E-02,-1.29883E-03
3.0478768E-02,-1.10352E-03
3.0479696E-02,-1.59180E-03
3.0480624E-02,-1.39648E-03
3.0481552E-02,-1.59180E-03
3.0482480E-02,-1.59180E-03
3.0483408E-02,-1.49414E-03
3.0484336E-02,-1.78711E-03
3.0485264E-02,-1.39648E-03
3.0486192E-02,-1.00586E-03
3.0487120E-02,-1.49414E-03
3.0488048E-02,-1.68945E-03
3.0488976E-02,-2.08008E-03
3.0489904E-02,-1.59180E-03
3.0490832E-02,-1.68945E-03
3.0491760E-02,-9.08203E-04
3.0492688E-02,-1.49414E-03
3.0493616E-02,-1.29883E-03
3.0494544E-02,-1.39648E-03
3.0495472E-02,-1.39648E-03
3.0496400E-02,-1.78711E-03
3.0497328E-02,-1.29883E-03
3.0498256E-02,-8.10547E-04
3.0499184E-02,-1.39648E-03
3.0500112E-02,-1.49414E-03
3.0501040E-02,-1.49414E-03
3.0501968E-02,-1.78711E-03
3.0502896E-02,-1.59180E-03
3.0503824E-02,-1.78711E-03
3.0504752E-02,-1.29883E-03
3.0505680E-02,-1.39648E-03
3.0506608E-02,-1.39648E-03
3.0507536E-02,-1.59180E-03
3.0508464E-02,-1.59180E-03
3.0509392E-02,-1.49414E-03
3.0510320E-02,-1.49414E-03
3.0511248E-02,-1.39648E-03
3.0512176E-02,-9.08203E-04
3.0513104E-02,-1.59180E-03
3.0514032E-02,-1.68945E-03
3.0514960E-02,-1.39648E-03
3.0515888E-02,-1.68945E-03
3.0516816E-02,-1.39648E-03
3.0517744E-02,-1.10352E-03
3.0518672E-02,-1.39648E-03
3.0519600E-02,-1.20117E-03
3.0520528E-02,-1.78711E-03
3.0521456E-02,-1.39648E-03
3.0522384E-02,-1.78711E-03
3.0523312E-02,-1.78711E-03
3.0524240E-02,-1.59180E-03
3.0525168E-02,-1.49414E-03
3.0526096E-02,-1.59180E-03
3.0527024E-02,-1.98242E-03
3.0527952E-02,-1.59180E-03
3.0528880E-02,-1.20117E-03
3.0529808E-02,-1.49414E-03
3.0530736E-02,-1.39648E-03
3.0531664E-02,-1.39648E-03
3.0532592E-02,-1.29883E-03
3.0533520E-02,-1.59180E-03
3.0534448E-02,-1.39648E-03
3.0535376E-02,-1.59180E-03
3.0536304E-02,-1.29883E-03
3.0537232E-02,-1.88477E-03
3.0538160E-02,-8.10547E-04
3.0539088E-02,-1.00586E-03
3.0540016E-02,-1.39648E-03
3.0540944E-02,-1.78711E-03
3.0541872E-02,-1.20117E-03
3.0542800E-02,-1.49414E-03
3.0543728E-02,-1.59180E-03
3.0544656E-02,-1.20117E-03
3.0545584E-02,-1.49414E-03
3.0546512E-02,-1.49414E-03
3.0547440E-02,-1.49414E-03
3.0548368E-02,-1.20117E-03
3.0549296E-02,-1.98242E-03
3.0550224E-02,-1.20117E-03
3.0551152E-02,-1.49414E-03
3.0552080E-02,-1.29883E-03
3.0553008E-02,-1.10352E-03
3.0553936E-02,-1.78711E-03
3.0554864E-02,-1.49414E-03
3.0555792E-02,-1.20117E-03
3.0556720E-02,-1.49414E-03
3.0557648E-02,-1.20117E-03
3.0558576E-02,-1.59180E-03
3.0559504E-02,-1.29883E-03
3.0560432E-02,-1.39648E-03
3.0561360E-02,-1.49414E-03
3.0562288E-02,-1.68945E-03
3.0563216E-02,-1.49414E-03
3.0564144E-02,-1.78711E-03
3.0565072E-02,-1.49414E-03
3.0566000E-02,-1.59180E-03
3.0566928E-02,-1.49414E-03
3.0567856E-02,-1.39648E-03
3.0568784E-02,-1.29883E-03
3.0569712E-02,-1.00586E-03
3.0570640E-02,-1.78711E-03
3.0571568E-02,-1.49414E-03
3.0572496E-02,-1.59180E-03
3.0573424E-02,-1.29883E-03
3.0574352E-02,-1.49414E-03
3.0575280E-02,-1.29883E-03
3.0576208E-02,-1.68945E-03
3.0577136E-02,-1.59180E-03
3.0578064E-02,-1.49414E-03
3.0578992E-02,-1.68945E-03
3.0579920E-02,-1.10352E-03
3.0580848E-02,-1.49414E-03
3.0581776E-02,-1.20117E-03
3.0582704E-02,-1.39648E-03
3.0583632E-02,-1.00586E-03
3.0584560E-02,-1.68945E-03
3.0585488E-02,-1.78711E-03
3.0586416E-02,-1.29883E-03
3.0587344E-02,-1.49414E-03
3.0588272E-02,-1.49414E-03
3.0589200E-02,-1.98242E-03
3.0590128E-02,-1.29883E-03
3.0591056E-02,-1.29883E-03
3.0591984E-02,-1.49414E-03
3.0592912E-02,-1.59180E-03
3.0593840E-02,-1.49414E-03
3.0594768E-02,-1.39648E-03
3.0595696E-02,-1.20117E-03
3.0596624E-02,-1.20117E-03
3.0597552E-02,-1.59180E-03
3.0598480E-02,-1.59180E-03
3.0599408E-02,-1.39648E-03
3.0600336E-02,-1.20117E-03
3.0601264E-02,-1.29883E-03
3.0602192E-02,-1.39648E-03
3.0603120E-02,-1.68945E-03
3.0604048E-02,-1.78711E-03
3.0604976E-02,-1.78711E-03
3.0605904E-02,-1.00586E-03
3.0606832E-02,-1.98242E-03
3.0607760E-02,-1.59180E-03
3.0608688E-02,-1.59180E-03
3.0609616E-02,-1.00586E-03
3.0610544E-02,-1.88477E-03
3.0611472E-02,-1.59180E-03
3.0612400E-02,-1.39648E-03
3.0613328E-02,-1.49414E-03
3.0614256E-02,-1.49414E-03
3.0615184E-02,-1.49414E-03
3.0616112E-02,-1.78711E-03
3.0617040E-02,-1.39648E-03
3.0617968E-02,-1.29883E-03
3.0618896E-02,-1.20117E-03
3.0619824E-02,-1.59180E-03
3.0620752E-02,-1.78711E-03
3.0621680E-02,-1.39648E-03
3.0622608E-02,-1.98242E-03
3.0623536E-02,-1.29883E-03
3.0624464E-02,-8.10547E-04
3.0625392E-02,-1.68945E-03
3.0626320E-02,-1.00586E-03
3.0627248E-02,-1.39648E-03
3.0628176E-02,-1.59180E-03
3.0629104E-02,-1.29883E-03
3.0630032E-02,-1.29883E-03
3.0630960E-02,-1.00586E-03
3.0631888E-02,-1.20117E-03
3.0632816E-02,-1.00586E-03
3.0633744E-02,-1.49414E-03
3.0634672E-02,-1.39648E-03
3.0635600E-02,-1.88477E-03
3.0636528E-02,-1.78711E-03
3.0637456E-02,-1.39648E-03
3.0638384E-02,-1.39648E-03
3.0639312E-02,-1.59180E-03
3.0640240E-02,-1.20117E-03
3.0641168E-02,-1.39648E-03
3.0642096E-02,-1.59180E-03
3.0643024E-02,-1.20117E-03
3.0643952E-02,-1.59180E-03
3.0644880E-02,-1.59180E-03
3.0645808E-02,-1.39648E-03
3.0646736E-02,-1.59180E-03
3.0647664E-02,-1.49414E-03
3.0648592E-02,-1.59180E-03
3.0649520E-02,-1.49414E-03
3.0650448E-02,-1.59180E-03
3.0651376E-02,-1.29883E-03
3.0652304E-02,-1.39648E-03
3.0653232E-02,-1.68945E-03
3.0654160E-02,-1.39648E-03
3.0655088E-02,-1.59180E-03
3.0656016E-02,-1.49414E-03
3.0656944E-02,-1.29883E-03
3.0657872E-02,-1.10352E-03
3.0658800E-02,-1.39648E-03
3.0659728E-02,-1.49414E-03
3.0660656E-02,-1.49414E-03
3.0661584E-02,-1.39648E-03
3.0662512E-02,-1.59180E-03
3.0663440E-02,-1.49414E-03
3.0664368E-02,-1.00586E-03
3.0665296E-02,-1.59180E-03
3.0666224E-02,-1.68945E-03
3.0667152E-02,-1.29883E-03
3.0668080E-02,-1.20117E-03
3.0669008E-02,-1.39648E-03
3.0669936E-02,-1.49414E-03
3.0670864E-02,-1.49414E-03
3.0671792E-02,-1.78711E-03
3.0672720E-02,-1.10352E-03
3.0673648E-02,-1.29883E-03
3.0674576E-02,-1.49414E-03
3.0675504E-02,-1.49414E-03
3.0676432E-02,-1.39648E-03
3.0677360E-02,-1.39648E-03
3.0678288E-02,-1.78711E-03
3.0679216E-02,-1.20117E-03
3.0680144E-02,-1.00586E-03
3.0681072E-02,-1.49414E-03
3.0682000E-02,-1.49414E-03
3.0682928E-02,-1.59180E-03
3.0683856E-02,-1.29883E-03
3.0684784E-02,-1.39648E-03
3.0685712E-02,-1.59180E-03
3.0686640E-02,-1.10352E-03
3.0687568E-02,-1.00586E-03
3.0688496E-02,-1.49414E-03
3.0689424E-02,-1.59180E-03
3.0690352E-02,-1.49414E-03
3.0691280E-02,-1.78711E-03
3.0692208E-02,-1.68945E-03
3.0693136E-02,-1.39648E-03
3.0694064E-02,-1.59180E-03
3.0694992E-02,-1.20117E-03
3.0695920E-02,-1.49414E-03
3.0696848E-02,-1.49414E-03
3.0697776E-02,-1.39648E-03
3.0698704E-02,-1.78711E-03
3.0699632E-02,-1.39648E-03
3.0700560E-02,-1.88477E-03
3.0701488E-02,-1.88477E-03
3.0702416E-02,-1.49414E-03
3.0703344E-02,-1.98242E-03
3.0704272E-02,-1.68945E-03
3.0705200E-02,-1.59180E-03
3.0706128E-02,-1.78711E-03
3.0707056E-02,-1.00586E-03
3.0707984E-02,-1.98242E-03
3.0708912E-02,-1.59180E-03
3.0709840E-02,-1.49414E-03
3.0710768E-02,-1.59180E-03
3.0711696E-02,-1.39648E-03
3.0712624E-02,-1.20117E-03
3.0713552E-02,-1.39648E-03
3.0714480E-02,-1.78711E-03
3.0715408E-02,-1.59180E-03
3.0716336E-02,-1.10352E-03
3.0717264E-02,-1.29883E-03
3.0718192E-02,-1.49414E-03
3.0719120E-02,-1.29883E-03
3.0720048E-02,-1.49414E-03
3.0720976E-02,-1.39648E-03
3.0721904E-02,-1.10352E-03
3.0722832E-02,-1.49414E-03
3.0723760E-02,-2.08008E-03
3.0724688E-02,-1.20117E-03
3.0725616E-02,-1.88477E-03
3.0726544E-02,-1.49414E-03
3.0727472E-02,-1.88477E-03
3.0728400E-02,-1.98242E-03
3.0729328E-02,-1.39648E-03
3.0730256E-02,-1.68945E-03
3.0731184E-02,-1.49414E-03
3.0732112E-02,-1.78711E-03
3.0733040E-02,-1.68945E-03
3.0733968E-02,-1.59180E-03
3.0734896E-02,-1.10352E-03
3.0735824E-02,-1.88477E-03
3.0736752E-02,-1.20117E-03
3.0737680E-02,-1.10352E-03
3.0738608E-02,-1.49414E-03
3.0739536E-02,-1.88477E-03
3.0740464E-02,-1.20117E-03
3.0741392E-02,-1.20117E-03
3.0742320E-02,-9.08203E-04
3.0743248E-02,-1.49414E-03
3.0744176E-02,-1.39648E-03
3.0745104E-02,-1.49414E-03
3.0746032E-02,-1.68945E-03
3.0746960E-02,-1.29883E-03
3.0747888E-02,-1.59180E-03
3.0748816E-02,-1.39648E-03
3.0749744E-02,-1.59180E-03
3.0750672E-02,-1.59180E-03
3.0751600E-02,-1.98242E-03
3.0752528E-02,-1.68945E-03
3.0753456E-02,-1.39648E-03
3.0754384E-02,-1.49414E-03
3.0755312E-02,-1.00586E-03
3.0756240E-02,-1.39648E-03
3.0757168E-02,-1.78711E-03
3.0758096E-02,-1.68945E-03
3.0759024E-02,-1.10352E-03
3.0759952E-02,-1.20117E-03
3.0760880E-02,-1.78711E-03
3.0761808E-02,-1.59180E-03
3.0762736E-02,-1.39648E-03
3.0763664E-02,-1.59180E-03
3.0764592E-02,-1.39648E-03
3.0765520E-02,-1.00586E-03
3.0766448E-02,-1.98242E-03
3.0767376E-02,-1.49414E-03
3.0768304E-02,-1.59180E-03
3.0769232E-02,-1.39648E-03
3.0770160E-02,-1.39648E-03
3.0771088E-02,-1.49414E-03
3.0772016E-02,-1.39648E-03
3.0772944E-02,-1.78711E-03
3.0773872E-02,-1.68945E-03
3.0774800E-02,-1.20117E-03
3.0775728E-02,-1.39648E-03
3.0776656E-02,-1.20117E-03
3.0777584E-02,-1.59180E-03
3.0778512E-02,-1.49414E-03
3.0779440E-02,-1.39648E-03
3.0780368E-02,-1.29883E-03
3.0781296E-02,-1.88477E-03
3.0782224E-02,-1.39648E-03
3.0783152E-02,-1.68945E-03
3.0784080E-02,-1.39648E-03
3.0785008E-02,-1.29883E-03
3.0785936E-02,-1.39648E-03
3.0786864E-02,-1.49414E-03
3.0787792E-02,-1.59180E-03
3.0788720E-02,-1.49414E-03
3.0789648E-02,-1.20117E-03
3.0790576E-02,-1.39648E-03
3.0791504E-02,-1.39648E-03
3.0792432E-02,-1.29883E-03
3.0793360E-02,-1.29883E-03
3.0794288E-02,-1.49414E-03
3.0795216E-02,-1.78711E-03
3.0796144E-02,-1.49414E-03
3.0797072E-02,-1.20117E-03
3.0798000E-02,-9.08203E-04
3.0798928E-02,-1.78711E-03
3.0799856E-02,-1.49414E-03
3.0800784E-02,-1.10352E-03
3.0801712E-02,-1.59180E-03
3.0802640E-02,-1.10352E-03
3.0803568E-02,-1.88477E-03
3.0804496E-02,-1.00586E-03
3.0805424E-02,-1.10352E-03
3.0806352E-02,-1.10352E-03
3.0807280E-02,-1.59180E-03
3.0808208E-02,-1.68945E-03
3.0809136E-02,-1.20117E-03
3.0810064E-02,-1.29883E-03
3.0810992E-02,-1.49414E-03
3.0811920E-02,-1.49414E-03
3.0812848E-02,-1.59180E-03
3.0813776E-02,-1.88477E-03
3.0814704E-02,-1.49414E-03
3.0815632E-02,-1.59180E-03
3.0816560E-02,-1.49414E-03
3.0817488E-02,-1.98242E-03
3.0818416E-02,-1.59180E-03
3.0819344E-02,-1.59180E-03
3.0820272E-02,-1.39648E-03
3.0821200E-02,-1.59180E-03
3.0822128E-02,-1.39648E-03
3.0823056E-02,-1.10352E-03
3.0823984E-02,-1.29883E-03
3.0824912E-02,-1.10352E-03
3.0825840E-02,-1.59180E-03
3.0826768E-02,-1.39648E-03
3.0827696E-02,-1.78711E-03
3.0828624E-02,-1.49414E-03
3.0829552E-02,-1.49414E-03
3.0830480E-02,-1.49414E-03
3.0831408E-02,-1.29883E-03
3.0832336E-02,-1.68945E-03
3.0833264E-02,-1.49414E-03
3.0834192E-02,-1.49414E-03
3.0835120E-02,-1.29883E-03
3.0836048E-02,-1.39648E-03
3.0836976E-02,-1.59180E-03
3.0837904E-02,-1.78711E-03
3.0838832E-02,-1.39648E-03
3.0839760E-02,-1.49414E-03
3.0840688E-02,-1.39648E-03
3.0841616E-02,-1.10352E-03
3.0842544E-02,-1.49414E-03
3.0843472E-02,-1.39648E-03
3.0844400E-02,-1.59180E-03
3.0845328E-02,-1.10352E-03
3.0846256E-02,-1.59180E-03
3.0847184E-02,-1.59180E-03
3.0848112E-02,-1.59180E-03
3.0849040E-02,-1.78711E-03
3.0849968E-02,-1.39648E-03
3.0850896E-02,-1.00586E-03
3.0851824E-02,-1.00586E-03
3.0852752E-02,-1.39648E-03
3.0853680E-02,-1.29883E-03
3.0854608E-02,-1.49414E-03
3.0855536E-02,-1.00586E-03
3.0856464E-02,-1.59180E-03
3.0857392E-02,-1.59180E-03
3.0858320E-02,-1.29883E-03
3.0859248E-02,-1.98242E-03
3.0860176E-02,-1.20117E-03
3.0861104E-02,-1.29883E-03
3.0862032E-02,-2.17773E-03
3.0862960E-02,-1.20117E-03
3.0863888E-02,-1.59180E-03
3.0864816E-02,-1.59180E-03
3.0865744E-02,-1.49414E-03
3.0866672E-02,-1.39648E-03
3.0867600E-02,-7.12891E-04
3.0868528E-02,-1.59180E-03
3.0869456E-02,-1.00586E-03
3.0870384E-02,-1.49414E-03
3.0871312E-02,-1.59180E-03
3.0872240E-02,-1.39648E-03
3.0873168E-02,-1.49414E-03
3.0874096E-02,-1.98242E-03
3.0875024E-02,-2.08008E-03
3.0875952E-02,-1.39648E-03
3.0876880E-02,-1.49414E-03
3.0877808E-02,-1.78711E-03
3.0878736E-02,-1.59180E-03
3.0879664E-02,-1.49414E-03
3.0880592E-02,-1.78711E-03
3.0881520E-02,-1.10352E-03
3.0882448E-02,-1.68945E-03
3.0883376E-02,-1.59180E-03
3.0884304E-02,-1.68945E-03
3.0885232E-02,-1.29883E-03
3.0886160E-02,-1.49414E-03
3.0887088E-02,-1.10352E-03
3.0888016E-02,-1.78711E-03
3.0888944E-02,-1.59180E-03
3.0889872E-02,-1.98242E-03
3.0890800E-02,-1.59180E-03
3.0891728E-02,-1.20117E-03
3.0892656E-02,-1.78711E-03
3.0893584E-02,-1.49414E-03
3.0894512E-02,-1.49414E-03
3.0895440E-02,-1.59180E-03
3.0896368E-02,-2.27539E-03
3.0897296E-02,-1.29883E-03
3.0898224E-02,-1.29883E-03
3.0899152E-02,-1.10352E-03
3.0900080E-02,-1.49414E-03
3.0901008E-02,-1.49414E-03
3.0901936E-02,-1.29883E-03
3.0902864E-02,-1.68945E-03
3.0903792E-02,-1.10352E-03
3.0904720E-02,-1.49414E-03
3.0905648E-02,-1.20117E-03
3.0906576E-02,-1.49414E-03
3.0907504E-02,-1.49414E-03
3.0908432E-02,-1.39648E-03
3.0909360E-02,-1.49414E-03
3.0910288E-02,-1.49414E-03
3.0911216E-02,-1.49414E-03
3.0912144E-02,-1.68945E-03
3.0913072E-02,-1.78711E-03
3.0914000E-02,-1.68945E-03
3.0914928E-02,-1.59180E-03
3.0915856E-02,-1.59180E-03
3.0916784E-02,-1.39648E-03
3.0917712E-02,-1.49414E-03
3.0918640E-02,-1.20117E-03
3.0919568E-02,-1.59180E-03
3.0920496E-02,-1.20117E-03
3.0921424E-02,-9.08203E-04
3.0922352E-02,-1.68945E-03
3.0923280E-02,-1.49414E-03
3.0924208E-02,-1.39648E-03
3.0925136E-02,-1.59180E-03
3.0926064E-02,-1.68945E-03
3.0926992E-02,-1.49414E-03
3.0927920E-02,-1.59180E-03
3.0928848E-02,-1.88477E-03
3.0929776E-02,-9.08203E-04
3.0930704E-02,-1.68945E-03
3.0931632E-02,-1.59180E-03
3.0932560E-02,-1.00586E-03
3.0933488E-02,-1.39648E-03
3.0934416E-02,-1.39648E-03
3.0935344E-02,-1.20117E-03
3.0936272E-02,-1.39648E-03
3.0937200E-02,-1.39648E-03
3.0938128E-02,-2.08008E-03
3.0939056E-02,-1.59180E-03
3.0939984E-02,-1.39648E-03
3.0940912E-02,-1.39648E-03
3.0941840E-02,-1.29883E-03
3.0942768E-02,-1.10352E-03
3.0943696E-02,-1.78711E-03
3.0944624E-02,-1.49414E-03
3.0945552E-02,-1.00586E-03
3.0946480E-02,-1.68945E-03
3.0947408E-02,-1.59180E-03
3.0948336E-02,-1.78711E-03
3.0949264E-02,-1.68945E-03
3.0950192E-02,-1.39648E-03
